date,open,high,low,close,volume
2016-05-03,19.2752,19.3005,18.6768,18.9793,10310416.725807
2016-05-04,17.9847,18.3893,17.6701,17.7347,10753599.685644
2016-05-05,18.0493,18.2273,17.5165,17.7543,8938752.9452149
2016-05-06,17.4977,18.2807,17.4846,17.9285,5755913.5032711
2016-05-09,17.2336,17.2964,16.682,16.8562,8676255.8420098
2016-05-10,17.0417,17.4781,16.9827,17.4378,5822532.1631303
2016-05-11,17.6513,17.8752,17.3367,17.5558,4879582.7206456
2016-05-12,17.5605,17.7272,16.919,17.1494,6923712.8019997
2016-05-13,17.0782,17.3938,16.9667,17.0726,7787587.7563981
2016-05-16,17.6054,18.0362,17.568,17.6317,5954871.4672861
2016-05-17,17.8958,18.4474,17.6785,18.172,6989896.8693096
2016-05-18,17.7609,18.1252,17.4977,17.5483,8618626.9479323
2016-05-19,17.2205,17.6663,16.9808,17.5427,8133282.1040362
2016-05-20,17.6841,17.8489,17.213,17.2271,5770965.1410498
2016-05-23,16.9443,17.4369,16.8675,17.2964,5686697.9660652
2016-05-24,17.4135,17.5483,17.2093,17.3938,6122399.9544015
2016-05-25,17.6944,18.2095,17.6513,18.1393,8045360.934693
2016-05-26,18.453,18.6009,17.921,17.9519,8401933.9774
2016-05-27,17.9669,18.0428,17.5174,17.6513,6161149.165763
2016-05-31,17.4341,17.8883,17.2692,17.3114,6877782.6695215
2016-06-01,16.8815,17.1559,16.6952,17.0988,8670505.7661416
2016-06-02,16.8431,17.2149,16.8291,17.1756,3492387.8623369
2016-06-03,17.6054,17.8752,17.3882,17.8489,6564398.7296264
2016-06-06,18.3116,18.7808,18.2863,18.7302,8734722.9551322
2016-06-07,18.5232,18.7236,18.3696,18.4595,6979603.3258798
2016-06-08,18.999,19.2041,18.8594,19.0308,7577094.4034128
2016-06-09,18.3322,18.4474,17.8574,17.9604,12616531.368785
2016-06-10,17.3507,17.5811,17.0857,17.1559,9848889.0485296
2016-06-13,17.0473,17.4135,17.0286,17.2336,6842718.4185724
2016-06-14,16.9827,17.1185,16.624,16.8225,10467412.483421
2016-06-15,17.0417,17.612,17.0417,17.2786,7549514.3273497
2016-06-16,16.8946,17.2692,16.5669,17.2468,8396908.9343107
2016-06-17,17.4275,17.8817,17.3938,17.7871,11213462.670577
2016-06-20,18.157,18.4474,18.099,18.2095,8674906.1491784
2016-06-21,18.157,18.2938,17.907,18.1645,6699459.8431393
2016-06-22,18.3247,18.3443,17.9932,18.0035,8806818.3353495
2016-06-23,18.4736,18.9016,18.35,18.8707,6509968.9492538
2016-06-24,17.184,17.7778,17.1634,17.4781,19027779.470454
2016-06-27,16.8993,16.9967,16.5294,16.8431,12609981.51449
2016-06-28,17.5212,17.7159,17.2589,17.5427,9030669.8033044
2016-06-29,17.8958,18.0362,17.7946,17.8171,7730905.9964515
2016-06-30,18.2226,18.3387,18.01,18.3322,11487613.687993
2016-07-01,18.1327,18.4211,17.9978,18.3696,7281609.910459
2016-07-05,18.3116,18.3575,17.7937,17.8489,10228626.835134
2016-07-06,17.6626,18.3771,17.6195,18.3387,7341407.4961036
2016-07-07,18.5307,18.6843,17.6569,17.8302,9413714.5509044
2016-07-08,18.4211,18.8444,18.3893,18.8323,8273507.0739835
2016-07-11,18.9343,19.3895,18.9334,19.16,6442347.6299255
2016-07-12,19.5515,19.8793,19.5515,19.795,7207830.6175873
2016-07-13,20.2698,20.3082,19.6349,19.84,8632620.400904
2016-07-14,20.0713,20.1415,19.7725,19.8643,3763598.1724286
2016-07-15,19.8587,19.9373,19.4363,19.5759,4753093.8650844
2016-07-18,19.3895,19.4298,19.2041,19.4157,6095369.7927436
2016-07-19,18.8266,18.9269,18.305,18.4343,9126874.9259597
2016-07-20,18.0746,18.3181,17.8639,18.1767,9143686.2898351
2016-07-21,18.5232,18.8641,18.4736,18.5925,7518348.5958054
2016-07-22,18.4474,18.4829,18.157,18.3247,4727002.2951977
2016-07-25,18.4211,18.4211,17.9847,18.1458,3555617.340988
2016-07-26,18.3893,18.9512,18.3893,18.9091,6938073.5764383
2016-07-27,19.1338,19.3783,18.8594,19.0954,5711910.7406985
2016-07-28,19.0954,19.1338,18.8444,18.9737,3908877.0159291
2016-07-29,18.7742,19.1216,18.6553,19.0561,6021054.4668011
2016-08-01,19.1844,19.2097,18.7349,18.7611,4757720.620653
2016-08-02,18.8753,18.9166,18.4652,18.7499,4156640.6842541
2016-08-03,18.7564,19.2097,18.5925,19.1778,5901279.9059584
2016-08-04,19.0439,19.5,18.9493,19.4045,7673710.6271283
2016-08-05,19.588,19.9476,19.4092,19.9102,7071748.6920911
2016-08-08,20.135,20.4037,20.1284,20.2052,4245049.8358947
2016-08-09,20.1237,20.2455,19.9692,20.0516,3924457.2122138
2016-08-10,20.3541,20.3541,19.8203,19.8325,4145086.0749746
2016-08-11,20.0132,20.3597,19.8793,20.2501,4158497.5796923
2016-08-12,20.104,20.1602,19.7791,19.8793,4260792.3370136
2016-08-15,19.9046,20.1237,19.8587,20.0254,3732602.2202833
2016-08-16,20.5395,20.5901,20.1977,20.2183,4930831.5398276
2016-08-17,20.3082,20.4936,20.0572,20.4815,5592975.4666956
2016-08-18,20.8467,20.9628,20.6753,20.8673,4092568.7153782
2016-08-19,20.4318,20.5639,20.296,20.5011,7523928.8922748
2016-08-22,20.076,20.34,19.9748,20.3148,3916107.0556141
2016-08-23,20.886,21.3103,20.8607,20.9825,6103391.0684951
2016-08-24,20.8991,21.0537,20.5152,20.5264,3848139.7707184
2016-08-25,20.5395,20.769,20.4421,20.7643,4550429.5847576
2016-08-26,20.9703,21.5781,20.5199,20.5976,10129698.835326
2016-08-29,20.3934,20.769,20.3017,20.6753,5439111.5517039
2016-08-30,20.5152,20.6678,20.1584,20.2117,7088916.6994837
2016-08-31,19.7978,19.8109,19.338,19.4298,6256762.7300095
2016-09-01,19.3829,19.6414,19.2612,19.5768,6671608.5471559
2016-09-02,19.972,20.0376,19.6704,19.8296,5927830.6276786
2016-09-06,20.075,20.5611,19.9158,20.4655,5301755.7468185
2016-09-07,20.1593,20.2651,19.9523,20.1031,3775874.6111021
2016-09-08,20.0553,20.4187,20.0291,20.2258,3379045.6983429
2016-09-09,20.3223,20.3335,19.8296,19.9083,6535897.1465113
2016-09-12,19.4045,20.193,19.3118,20.0891,7199304.2748189
2016-09-13,19.5,19.5187,18.9765,19.0205,6237207.1330828
2016-09-14,19.234,19.6105,19.1685,19.4148,6256959.2042825
2016-09-15,19.4682,19.942,19.3502,19.8034,4504309.3847762
2016-09-16,19.4045,19.6302,19.2659,19.4092,4182205.8312247
2016-09-19,19.9205,20.075,19.6985,19.7454,4259582.5253221
2016-09-20,20.1228,20.2501,19.9692,20.1228,4542539.6477864
2016-09-21,20.3616,20.9113,20.3485,20.842,4842226.981709
2016-09-22,21.5013,21.6371,21.0022,21.0209,7045223.5974499
2016-09-23,21.0799,21.3515,21.0097,21.0733,5282699.8779338
2016-09-26,21.0593,21.299,21.0593,21.1305,4875858.2518196
2016-09-27,20.8598,21.1773,20.7643,21.1258,6697578.388417
2016-09-28,21.3393,22.1157,21.2457,22.0829,6472686.8881695
2016-09-29,22.2196,22.6654,22.141,22.2777,6926009.6289621
2016-09-30,22.5371,22.5942,22.3236,22.4406,4459617.8944534
2016-10-03,22.5371,22.6411,22.3826,22.5689,3663897.0890691
2016-10-04,23.0999,23.0999,22.3489,22.4406,6006290.065867
2016-10-05,22.6879,22.9782,22.5905,22.8611,2835207.0464504
2016-10-06,22.6607,22.8405,22.6214,22.7132,2141779.9305924
2016-10-07,23.1262,23.1533,22.6214,22.9005,5526012.9768587
2016-10-10,23.1074,23.4174,23.0943,23.2554,3232182.2471194
2016-10-11,23.0475,23.1205,22.5249,22.6542,4328049.5382599
2016-10-12,22.6982,22.9838,22.5689,22.672,5166941.2939417
2016-10-13,21.7795,22.1353,21.5725,22.0529,4800689.7577028
2016-10-14,22.362,22.5184,21.9995,22.0117,4063369.8621533
2016-10-17,21.9789,22.155,21.9031,21.9415,4443826.2747663
2016-10-18,22.672,22.6935,22.2842,22.3357,7846663.5126486
2016-10-19,22.3489,22.6607,22.2543,22.6326,6021768.8216304
2016-10-20,22.4463,22.7703,22.2505,22.6794,5429269.6855428
2016-10-21,22.4537,22.672,22.4079,22.6411,4594470.7879488
2016-10-24,22.9248,22.9332,22.4921,22.6467,3070690.004922
2016-10-25,22.9248,23.1721,22.9061,23.1262,4986112.3527846
2016-10-26,22.7441,22.9005,22.6542,22.8274,6252992.3460001
2016-10-27,22.5942,22.6467,22.3264,22.4406,5346886.1008705
2016-10-28,22.4341,22.7132,22.4266,22.5821,4581745.8753914
2016-10-31,22.7038,22.8574,22.6083,22.6794,3534638.3733775
2016-11-01,22.9904,23.0231,22.42,22.5764,4859545.5481912
2016-11-02,22.4079,22.6326,22.1812,22.1868,5408791.5137693
2016-11-03,22.3741,22.5764,22.2074,22.2646,5159331.1192503
2016-11-04,21.8563,22.1456,21.7935,22.0052,3694635.7026287
2016-11-07,22.672,23.0522,22.6411,23.0306,5669380.467378
2016-11-08,23.2151,23.9091,23.1458,23.7742,8145410.1192101
2016-11-09,24.3371,25.0057,24.1825,24.5188,17188705.53014
2016-11-10,25.031,25.3354,24.3436,24.6939,12695502.28076
2016-11-11,24.4944,24.5824,23.9409,24.2856,6473983.1912529
2016-11-14,24.3521,24.5188,24.2078,24.442,6660116.9377791
2016-11-15,23.2638,23.7031,23.1131,23.6965,7385435.8857552
2016-11-16,23.3144,23.3996,23.0231,23.0999,4527677.0097159
2016-11-17,23.4043,23.5345,23.1327,23.2638,4969463.2937434
2016-11-18,23.0681,23.0681,22.7506,22.9782,3275354.2652118
2016-11-21,23.3603,23.6169,23.3144,23.5982,4759889.31222
2016-11-22,24.2209,24.8362,24.1957,24.8091,7335007.1331038
2016-11-23,24.3698,25.0825,24.3698,25.0825,4080898.7842429
2016-11-25,24.9655,25.1855,24.8793,25.09,3607694.7690602
2016-11-28,24.8559,25.105,24.8035,24.8297,3369177.1373078
2016-11-29,24.2275,24.4813,24.0908,24.2341,4094292.1364462
2016-11-30,24.5712,24.6976,24.1039,24.3108,6481896.6197133
2016-12-01,24.442,24.8493,24.3052,24.4794,4527207.1799328
2016-12-02,24.0908,24.6368,24.0608,24.6227,3432135.3960387
2016-12-05,24.9318,25.1987,24.7894,25.09,5322801.9855116
2016-12-06,24.2209,24.8428,24.2209,24.8297,5435809.9296826
2016-12-07,25.0104,25.3607,24.9936,25.2052,4701682.7410683
2016-12-08,25.71,25.7755,25.1294,25.1912,4815603.6499315
2016-12-09,25.1855,25.1855,24.7004,24.9215,3180496.6997981
2016-12-12,25.9113,26.0359,25.607,25.6266,5742587.4221503
2016-12-13,25.6126,25.666,24.914,25.1078,5731943.6419731
2016-12-14,24.9655,25.3794,24.3108,24.3315,4840642.373986
2016-12-15,23.896,24.013,23.6965,23.9812,5209286.8387338
2016-12-16,23.7349,23.9568,23.541,23.5719,5522917.4392651
2016-12-19,23.2938,23.4539,23.1917,23.2554,4015816.6813334
2016-12-20,23.3191,23.7031,23.3144,23.6562,3780808.8916197
2016-12-21,23.5982,23.5982,23.3921,23.4371,2460832.7939386
2016-12-22,23.1721,23.3519,23.0306,23.0812,3778018.743385
2016-12-23,22.9332,23.0615,22.8405,22.9332,2288472.534622
2016-12-27,23.0353,23.1655,22.9904,23.0812,1953015.1372807
2016-12-28,23.6712,23.8904,23.4436,23.4568,4062622.4056801
2016-12-29,23.6309,23.6506,23.3725,23.4895,4053855.8090454
2016-12-30,23.6899,23.7349,23.084,23.1721,2925403.6868567
2017-01-03,23.9372,24.028,23.7499,23.9756,5790929.7034468
2017-01-04,23.7414,24.1151,23.7087,24.0711,5860403.6470334
2017-01-05,24.0009,24.3521,23.9568,24.2987,2791575.8765245
2017-01-06,24.1488,24.2593,23.9091,23.9372,2567913.4082778
2017-01-09,23.9812,24.1245,23.8398,23.8641,3746547.6224818
2017-01-10,24.8493,25.1537,24.7707,24.972,7290622.0999349
2017-01-11,25.3466,25.5283,25.0357,25.503,6805930.7465554
2017-01-12,25.9891,26.0275,25.6463,25.7362,3631118.9871328
2017-01-13,25.6575,25.8823,25.5808,25.8008,2634805.4236472
2017-01-17,25.9891,26.1024,25.7615,25.8074,2891515.0781604
2017-01-18,25.754,26.1839,25.7437,26.0087,3546527.2024799
2017-01-19,25.9572,26.123,25.754,25.9366,3006530.4768593
2017-01-20,25.8402,25.9769,25.7334,25.858,2418022.7583382
2017-01-23,26.0996,26.1839,25.9675,26.1118,3101385.9066831
2017-01-24,26.8825,27.0661,26.7383,26.9097,4807027.1207999
2017-01-25,26.669,27.0314,26.6128,26.9921,4223828.4788278
2017-01-26,26.6296,26.831,26.4461,26.6437,3901638.4338844
2017-01-27,26.7982,26.8872,26.5725,26.7064,2427242.1000366
2017-01-30,26.403,26.4742,26.123,26.3065,3934638.6371727
2017-01-31,26.8619,26.9855,26.4798,26.7383,4702516.6889333
2017-02-01,26.8759,26.9921,26.5585,26.8188,3064308.8622314
2017-02-02,26.506,26.6765,26.3384,26.506,3021370.6912356
2017-02-03,25.8982,25.9432,25.4112,25.5086,6855826.669521
2017-02-06,25.5283,25.6388,25.3682,25.4515,2971181.1246555
2017-02-07,25.4637,25.607,25.2886,25.3747,3660040.2136678
2017-02-08,24.9786,25.179,24.8166,25.0619,5027218.1876264
2017-02-09,24.972,25.4225,24.7772,25.3925,6836067.1237566
2017-02-10,25.6969,26.0565,25.6463,25.9628,6805646.7130956
2017-02-13,26.2466,26.3206,25.9891,26.1839,4752935.8314301
2017-02-14,26.138,26.2326,25.8533,26.2082,3363999.399539
2017-02-15,26.3768,26.5332,26.2597,26.3843,3462162.8581538
2017-02-16,26.5987,26.7008,26.4161,26.5463,4232800.0920952
2017-02-17,26.0799,26.138,25.9516,26.0865,3514104.6762659
2017-02-21,26.2869,26.5332,26.1839,26.3918,3974056.2881801
2017-02-22,25.5808,25.8177,25.5686,25.7812,6209541.6334227
2017-02-23,26.1576,26.2054,25.2324,25.3279,6174492.3316032
2017-02-24,24.6939,24.8222,24.5,24.5899,5059977.0692533
2017-02-27,24.7651,25.1209,24.6864,24.9973,5193955.4386752
2017-02-28,24.3698,24.5309,24.2987,24.4944,7061793.6396641
2017-03-01,24.9786,25.2511,24.9524,25.1397,7745358.6012567
2017-03-02,25.031,25.2052,24.5899,24.6293,7551930.7473478
2017-03-03,24.9392,25.3354,24.914,25.2961,4922189.8752034
2017-03-06,24.8615,24.9392,24.6742,24.8297,3799302.0325597
2017-03-07,24.8999,24.9392,24.6368,24.7135,5001929.5995508
2017-03-08,24.7725,24.8315,24.0645,24.1039,5106902.3866358
2017-03-09,23.5944,23.8932,23.5944,23.5944,6735963.4816965
2017-03-10,23.8463,23.8463,23.4024,23.5748,5692502.4994765
2017-03-13,24.0702,24.2163,23.9522,24.0645,3923501.5357232
2017-03-14,23.793,23.9849,23.6,23.9119,5938557.6958628
2017-03-15,24.2959,25.1631,24.072,25.1097,5124596.8169445
2017-03-16,25.3279,25.3878,25.0338,25.0769,7227790.9088045
2017-03-17,25.2755,25.3691,25.2099,25.2558,2995940.0864301
2017-03-20,25.2099,25.4946,25.1631,25.4337,3604293.8421075
2017-03-21,25.2558,25.3213,24.4185,24.4476,5556024.4220495
2017-03-22,24.2818,24.6077,24.1432,24.5216,4405488.164465
2017-03-23,24.4607,24.5543,24.2387,24.3549,3558896.5393151
2017-03-24,24.2247,24.3296,24.0196,24.1507,4362163.4516931
2017-03-27,23.4296,23.7742,23.2704,23.7002,4916760.1378237
2017-03-28,23.8332,24.2902,23.7536,24.1638,6637189.2443637
2017-03-29,24.0992,24.574,24.0608,24.4017,3321710.4478798
2017-03-30,24.4017,24.6602,24.3211,24.4092,3137601.2406007
2017-03-31,24.0702,24.2041,23.9653,24.0261,2832203.3392234
2017-04-03,24.1367,24.2106,23.8004,24.1039,2763081.7679742
2017-04-04,24.2369,24.4214,24.1676,24.383,2150907.4419242
2017-04-05,24.9111,25.2165,24.4804,24.5543,4975659.7079055
2017-04-06,24.7398,24.8662,24.4729,24.5806,3654794.1370214
2017-04-07,24.3689,24.9336,24.3502,24.4551,5083519.8125667
2017-04-10,25.1425,25.4459,25.0572,25.3082,6339615.07667
2017-04-11,25.4272,25.4665,24.9926,25.3944,6023142.005951
2017-04-12,24.5955,24.7594,24.0514,24.1975,11700771.189407
2017-04-13,24.1975,24.309,23.866,23.8726,3541032.3296075
2017-04-17,24.0449,24.1367,23.8192,23.9784,2759134.1300011
2017-04-18,23.4942,23.7677,23.2975,23.5279,5108679.1974519
2017-04-19,23.7433,23.8594,23.35,23.4427,3546204.7284015
2017-04-20,23.6085,23.8332,23.5354,23.807,5443573.8668484
2017-04-21,23.8192,23.8538,23.5251,23.6544,5336192.1343301
2017-04-24,24.0449,24.1254,23.9119,23.9203,4716651.09084
2017-04-25,23.8801,24.0514,23.7705,24.0364,3896751.1363452
2017-04-26,23.5691,24.0102,23.5691,23.8463,4264832.8731482
2017-04-27,23.5354,23.5485,22.908,23.158,6909053.0449719
2017-04-28,23.3968,23.6609,23.3369,23.5485,3222159.9236098
2017-05-01,23.6815,23.8538,23.6,23.7077,2730203.2933115
2017-05-02,23.217,23.5017,23.217,23.4024,5073224.1335469
2017-05-03,22.7225,22.9351,22.583,22.6101,5306411.332851
2017-05-04,22.2065,22.4912,22.0754,22.3723,7666208.2997281
2017-05-05,22.509,22.8143,22.4912,22.8143,5103378.6632625
2017-05-08,22.4566,22.5633,22.4125,22.509,2946654.9421825
2017-05-09,22.8686,22.966,22.6963,22.7553,3936525.4308698
2017-05-10,23.1393,23.2901,22.9922,23.217,4082945.7471843
2017-05-11,23.2329,23.2779,23.0531,23.2704,3203049.5971821
2017-05-12,23.1262,23.35,23.0999,23.2844,3331542.7038862
2017-05-15,23.6422,23.7405,23.5429,23.616,2735997.1487732
2017-05-16,23.807,23.9887,23.7602,23.8726,2925296.9073606
2017-05-17,23.5813,23.7808,23.4296,23.4296,3616228.5863933
2017-05-18,23.4502,23.8801,23.3303,23.7471,4237557.1186491
2017-05-19,24.0196,24.4279,24.0102,24.2818,3893271.1925653
2017-05-22,24.4017,24.4476,24.265,24.4017,2523844.4424176
2017-05-23,24.2041,24.3296,24.0327,24.2509,4072536.8818986
2017-05-24,24.0327,24.2593,23.9915,24.1367,3773495.5639277
2017-05-25,24.2509,24.4878,23.9325,23.9522,3723769.420361
2017-05-26,23.8463,23.9203,23.6609,23.7077,2041675.2207374
2017-05-30,23.8192,23.8801,23.7077,23.793,1398428.0613048
2017-05-31,23.5279,23.5279,23.1721,23.2095,4082432.1378077
2017-06-01,23.217,23.5223,23.1393,23.2901,3554409.6648865
2017-06-02,23.2844,23.5813,23.217,23.4614,3155824.2294154
2017-06-05,23.2779,23.35,23.1112,23.1983,2373781.8774892
2017-06-06,23.1655,23.3968,23.1393,23.2975,3879322.586982
2017-06-07,23.3181,23.4427,22.8799,23.0728,5587768.8984629
2017-06-08,23.1187,23.6085,23.085,23.5429,4900527.5188174
2017-06-09,23.3228,23.6356,23.3041,23.4099,3149933.2046122
2017-06-12,23.4024,23.4839,23.1346,23.2058,3115267.2411839
2017-06-13,23.4502,23.5101,23.3565,23.4942,3849761.751265
2017-06-14,23.7002,23.7115,23.0531,23.1917,5258179.0344356
2017-06-15,22.8611,22.9014,22.6027,22.8349,3577518.8834454
2017-06-16,23.0128,23.0597,22.8003,22.9538,6121377.0068283
2017-06-19,23.0447,23.3041,23.0269,23.0934,6094859.3867519
2017-06-20,22.5774,22.5914,22.1606,22.2842,7740708.354199
2017-06-21,22.4566,22.6298,22.1072,22.2739,7189655.6795459
2017-06-22,22.1606,22.5259,22.1072,22.4509,6806922.7280747
2017-06-23,22.5024,22.6626,22.3976,22.5952,2708750.224738
2017-06-26,22.7019,22.7422,22.318,22.4762,2805645.1429385
2017-06-27,22.9201,23.1721,22.7553,22.7619,7302318.7259443
2017-06-28,23.1983,23.5776,23.1842,23.4568,6132822.7010217
2017-06-29,23.6937,23.866,23.3837,23.556,3307277.0633838
2017-06-30,23.6881,23.734,23.3893,23.5429,3122935.0768031
2017-07-03,23.7742,24.0514,23.7639,23.9325,2046524.077658
2017-07-05,24.4878,24.4878,24.0102,24.0786,7373661.3107137
2017-07-06,24.4963,24.7866,24.3155,24.4429,6376717.7482007
2017-07-07,24.5272,24.6667,24.3333,24.6208,3764089.358111
2017-07-10,24.3221,25.0357,24.3155,24.8971,3276275.7722637
2017-07-11,25.0104,25.3082,24.8662,25.2492,4031937.1818686
2017-07-12,25.4459,25.6763,25.4141,25.4459,4363296.3821473
2017-07-13,25.4871,25.666,25.3082,25.5602,3181488.6813174
2017-07-14,25.9628,26.1614,25.9563,26.0631,3384258.6733454
2017-07-17,26.2204,26.4068,26.1942,26.2204,3377924.5136332
2017-07-18,25.9628,26.1876,25.917,26.0808,3538977.8921014
2017-07-19,26.1558,26.3721,26.1155,26.3328,3382084.6428036
2017-07-20,26.1558,26.2344,25.8186,25.9366,3726117.5014815
2017-07-21,25.8964,25.9038,25.606,25.6585,3739916.6157703
2017-07-24,25.6266,25.7456,25.4731,25.725,2935720.7217757
2017-07-25,26.4208,26.7551,26.3721,26.5987,7562672.7646615
2017-07-26,26.7551,27.0661,26.6559,26.963,4295462.5716217
2017-07-27,27.2206,27.2468,26.7551,26.9874,3190951.4802671
2017-07-28,26.9958,27.2665,26.9434,27.214,3002215.5174194
2017-07-31,27.4781,27.6298,27.3789,27.5577,3071621.1221285
2017-08-01,27.5306,27.5446,27.2271,27.3789,2129429.8140665
2017-08-02,27.0473,27.2534,26.9471,27.2271,2507663.0775695
2017-08-03,27.067,27.1812,26.9218,26.9874,2227617.8319655
2017-08-04,27.1016,27.3199,26.963,27.259,2632664.4947492
2017-08-07,27.4519,27.7825,27.4379,27.7741,2908963.915628
2017-08-08,27.3395,27.5671,27.2468,27.4322,2726236.4350292
2017-08-09,27.2665,27.3648,27.1672,27.3573,2068191.7730188
2017-08-10,27.1738,27.2271,26.8694,26.8694,3062529.9158254
2017-08-11,26.3936,26.7823,26.2934,26.6915,3517262.1459674
2017-08-14,26.8619,27.022,26.7308,26.7636,2635109.7452113
2017-08-15,26.3674,26.5322,26.2419,26.5042,3102452.6338497
2017-08-16,26.7551,27.2393,26.7308,27.2318,3628278.652535
2017-08-17,27.0286,27.0389,26.7505,26.7636,2731860.5110919
2017-08-18,26.6652,26.89,26.6044,26.7233,2768240.2854337
2017-08-21,26.8619,27.1138,26.7898,27.0632,2790033.9805999
2017-08-22,27.4641,27.6767,27.3723,27.3929,4432151.0046562
2017-08-23,27.3077,27.6823,27.2665,27.6167,4729496.664228
2017-08-24,27.6767,27.7029,27.5118,27.5905,4493269.4526682
2017-08-25,28.173,28.8398,28.0625,28.1533,7925755.0854543
2017-08-28,28.3313,28.3903,28.0869,28.3313,3428980.0619272
2017-08-29,28.1796,28.5045,28.1337,28.4427,2848765.9068728
2017-08-30,28.4427,28.5298,28.2985,28.3247,3895482.5959308
2017-08-31,28.7405,28.8623,28.6684,28.7752,5869283.4299341
2017-09-01,29.0262,29.2631,28.8932,29.2097,3668890.0983095
2017-09-05,29.3043,29.4551,28.9063,29.1507,5941648.9622767
2017-09-06,29.2182,29.5141,29.1779,29.4626,3409867.5999095
2017-09-07,29.5843,29.8138,29.4888,29.7791,3506958.9923829
2017-09-08,29.4485,29.4485,28.7546,28.9971,6991083.1895119
2017-09-11,28.9906,29.5628,28.9634,29.4766,5015249.2739018
2017-09-12,29.6864,29.8475,29.6237,29.6452,3258801.3077171
2017-09-13,29.2659,29.3689,29.0524,29.1788,3454883.6999006
2017-09-14,28.6591,28.7274,28.5176,28.7134,3963616.4568406
2017-09-15,28.3968,28.5514,28.2086,28.2086,3206182.5075994
2017-09-18,28.262,28.5214,28.2273,28.5102,3133715.5347354
2017-09-19,28.438,28.5317,28.3322,28.483,4265929.4985738
2017-09-20,28.6001,28.7134,28.0869,28.3622,3435683.6786961
2017-09-21,28.1936,28.3154,28.114,28.1271,3837143.6182038
2017-09-22,28.0728,28.3154,28.0185,28.114,2795510.700958
2017-09-25,28.026,28.0831,27.6692,27.8359,2863388.2910769
2017-09-26,27.6692,27.7488,27.3442,27.3442,4825557.6345635
2017-09-27,27.4388,27.4997,27.1663,27.3442,3213735.0213628
2017-09-28,26.9799,27.4116,26.9265,27.3114,3231656.8919983
2017-09-29,27.4388,27.4734,27.2309,27.3376,3298951.4660682
2017-10-02,27.5062,27.6411,27.4322,27.5596,3206124.8466715
2017-10-03,27.6617,27.7366,27.553,27.7029,2183294.7309044
2017-10-04,27.7694,27.9258,27.6823,27.7422,2559466.0823366
2017-10-05,27.9173,27.9979,27.7965,27.8237,2738297.1791205
2017-10-06,27.7638,27.8846,27.6542,27.8846,2281506.2402926
2017-10-09,28.114,28.1487,27.6542,27.7282,3610221.1719394
2017-10-10,28.04,28.1936,27.9511,28.0129,5214750.7455523
2017-10-11,27.7909,27.8237,27.4191,27.6017,4661779.2433533
2017-10-12,27.5952,27.8443,27.5409,27.6767,2353743.6372398
2017-10-13,28.3369,28.572,28.3154,28.4643,3877178.4546991
2017-10-16,28.9971,29.0973,28.5916,28.7668,5260264.4379956
2017-10-17,28.7405,28.7668,28.483,28.6122,3449125.0816727
2017-10-18,28.4099,28.4586,27.834,27.9913,7747345.7676803
2017-10-19,27.9042,28.188,27.8574,28.0325,4296632.8748997
2017-10-20,28.1749,28.1749,27.7244,27.8359,3473919.2806811
2017-10-23,27.8359,27.9042,27.7572,27.804,2307323.3868741
2017-10-24,27.8237,28.026,27.8237,28.0129,1940749.3765568
2017-10-25,27.7422,27.7834,27.2627,27.4847,3222910.5834678
2017-10-26,27.8499,27.8499,27.4847,27.5746,3798392.2712524
2017-10-27,27.2506,27.4659,27.1091,27.4257,3235771.1059853
2017-10-30,27.4322,27.7085,27.4051,27.5137,3029978.186421
2017-10-31,27.5409,27.7197,27.4051,27.6411,1969505.0948727
2017-11-01,28.6122,28.6872,28.2863,28.3481,6230887.9225001
2017-11-02,28.424,28.9709,28.424,28.8698,4642052.7992327
2017-11-03,28.6731,28.7218,28.3097,28.4306,3154281.2656959
2017-11-06,29.1666,29.3736,29.0702,29.2809,5863252.5239909
2017-11-07,29.4148,29.4148,28.9222,29.1592,3914548.0749702
2017-11-08,29.206,29.5431,29.0318,29.53,5083153.5588948
2017-11-09,28.8005,28.9634,28.6385,28.9438,4775175.8648903
2017-11-10,28.8557,29.0168,28.8557,28.8557,2471115.6594188
2017-11-13,28.5804,28.91,28.5392,28.8005,3164336.6908492
2017-11-14,28.4306,28.4512,27.937,28.1196,4144607.7028318
2017-11-15,27.6486,27.864,27.4659,27.7965,3765870.4401069
2017-11-16,27.9511,27.9511,27.6645,27.9108,4491282.2862447
2017-11-17,27.8574,27.9314,27.7488,27.9108,3237759.3402038
2017-11-20,27.6542,27.7422,27.5137,27.7366,3278370.7859784
2017-11-21,28.0869,28.2648,28.0185,28.1,2656686.6780003
2017-11-22,28.4989,28.6001,28.38,28.5102,1514064.9166713
2017-11-24,28.8005,28.9325,28.7546,28.808,950206.17704372
2017-11-27,28.6872,28.7546,28.2564,28.2564,2869823.8913105
2017-11-28,27.9595,28.3369,27.864,28.3285,3625025.081287
2017-11-29,27.9258,28.1,27.7422,27.9511,4592087.4695945
2017-11-30,27.9314,28.1393,27.9258,28.026,2464898.9571524
2017-12-01,28.1065,28.4071,27.9314,28.3013,3613074.3200768
2017-12-04,28.3828,28.5579,28.2957,28.3968,3571679.1128004
2017-12-05,28.0934,28.188,27.9042,27.9314,3044440.401381
2017-12-06,27.804,27.9511,27.6064,27.7282,3587961.9181699
2017-12-07,27.4388,27.7282,27.3714,27.6823,2614704.1834951
